contest-tmp2m-14d__tmp2m,index
23.236729389157453,375841
23.033206011814837,375842
22.91507850761429,375843
22.89111962422873,375844
23.10529436282792,375845
23.76167982299975,375846
23.80130101340967,375847
24.046734692479326,375848
24.142141719195532,375849
24.055141376259165,375850
23.540439216646135,375851
23.019425337838,375852
22.581804810948306,375853
22.09276143354011,375854
21.802198941300013,375855
28.185818960399658,375856
27.943847557926567,375857
27.738896728416055,375858
27.726537421338683,375859
27.74514173800095,375860
27.88308920244755,375861
27.64900709421117,375862
27.30052608930683,375863
27.047861076854566,375864
27.042363144413773,375865
27.068280410884775,375866
27.18042852756401,375867
26.703327976042992,375868
26.454048229047217,375869
26.37883817547001,375870
26.28900546720468,375871
25.962242661723707,375872
25.552070857225626,375873
25.142752212823208,375874
24.604888097049958,375875
24.54988375427242,375876
24.736643971490306,375877
25.222127834127356,375878
25.00626873767851,375879
24.51522282819073,375880
24.237970526420273,375881
24.46931203369146,375882
24.54530368077569,375883
24.470253493064448,375884
24.494972228339037,375885
24.805754029075906,375886
25.197201614652187,375887
25.468798584078797,375888
25.747888066661414,375889
25.760749746175783,375890
25.605801782146433,375891
25.47464706362588,375892
24.77086147321775,375893
24.63612831919005,375894
24.639751110961576,375895
24.71980201273248,375896
24.556851651231554,375897
24.460282594503447,375898
24.29402622071147,375899
24.064006627255985,375900
23.87200941037865,375901
23.61137955702764,375902
23.380083032437746,375903
23.185740885789322,375904
23.073406982051978,375905
23.239057055532825,375906
23.835321174374727,375907
23.95642994408237,375908
24.081101948106742,375909
24.042226380390495,375910
23.798314333897437,375911
23.11035486340554,375912
22.41531325639164,375913
21.84202405552583,375914
21.231018650960138,375915
20.842573648760787,375916
27.845977782485008,375917
27.626887341975873,375918
27.440728551413986,375919
27.460908495614454,375920
27.478951056688395,375921
27.759643188699393,375922
27.519093147931727,375923
27.169359878363622,375924
26.945978711570362,375925
26.95390336099257,375926
26.981824614649454,375927
27.10961289888354,375928
26.753601151333726,375929
26.55647709660223,375930
26.47550928446288,375931
26.39301417000635,375932
26.038543158779696,375933
25.586152385189912,375934
25.170316409059335,375935
24.636053956303606,375936
24.583836378470686,375937
24.768076948913887,375938
25.37220474984145,375939
25.160747635417394,375940
24.663935637551,375941
24.363541257200467,375942
24.47246215883689,375943
24.504479943123016,375944
24.41979373711412,375945
24.422274222449282,375946
24.734904524457626,375947
25.139663914156085,375948
25.41036746522095,375949
25.682663025740318,375950
25.704228113244394,375951
25.551431184030175,375952
25.46764590227712,375953
24.773764938248423,375954
24.633982108758033,375955
24.6173948122254,375956
24.69234806669401,375957
24.509844000487472,375958
24.389251580899472,375959
24.20335590392385,375960
23.957911152027265,375961
23.765694950094314,375962
23.505205607424063,375963
23.26795741850654,375964
23.090813205112127,375965
23.007736620823074,375966
23.19106587644732,375967
23.815486613099317,375968
23.950080628398222,375969
24.109545167374485,375970
24.120950756055215,375971
23.920875292266793,375972
23.34106009180649,375973
22.708045854885043,375974
22.189020681396556,375975
21.599325885707433,375976
21.247369029507503,375977
28.020922549872658,375978
27.83574321350482,375979
27.696623150398622,375980
27.74817538009411,375981
27.730712284698626,375982
27.81759898949993,375983
27.529367357541084,375984
27.147659696032328,375985
26.967823123401416,375986
26.959923330345724,375987
26.971067411229214,375988
27.123419209621616,375989
26.889970628348422,375990
26.73692174709948,375991
26.711875085285193,375992
26.631429572144818,375993
26.198355894806156,375994
25.685518341834157,375995
25.275244093657662,375996
24.801971089815098,375997
24.796359559319193,375998
25.01622185605651,375999
25.645808792222667,376000
25.46156389271873,376001
25.079735084625455,376002
24.80109281584923,376003
24.798300607541755,376004
24.8670954714594,376005
24.769280972971153,376006
24.807817155443622,376007
25.169585641428128,376008
25.58065886947604,376009
25.856313194689314,376010
26.11861998872297,376011
26.161379888006547,376012
26.010018136586947,376013
25.924806093045728,376014
25.246274174578538,376015
25.01384864287374,376016
24.965576792236707,376017
25.006150746290892,376018
24.77014397827776,376019
24.598591379302754,376020
24.370277306127058,376021
24.102119323861288,376022
23.910718557688483,376023
23.64079905214866,376024
23.388385386661724,376025
23.226885368517095,376026
23.185658102565952,376027
23.392530495102235,376028
24.116834321020065,376029
24.360301906569486,376030
24.57902289555126,376031
24.680588340131806,376032
24.652660529780732,376033
24.192538196095256,376034
23.705729835534466,376035
23.31779482071658,376036
22.842377305945664,376037
22.561542449561564,376038
28.02405110248214,376039
27.743014750882622,376040
27.49654376582994,376041
27.42075075700115,376042
27.40418569834155,376043
27.334072555736075,376044
27.098532849772923,376045
26.744913623441896,376046
26.428211331903114,376047
26.375867763128795,376048
26.396154361993318,376049
26.434353791350176,376050
26.024246467399415,376051
25.802070195034023,376052
25.770391898492015,376053
25.684355166850175,376054
25.408098808405335,376055
25.088919759729155,376056
24.704416701579987,376057
24.164061730583867,376058
24.085686414737467,376059
24.249210785899752,376060
24.609477983480083,376061
24.410207627930767,376062
23.892252329743712,376063
23.694803170227473,376064
23.89966890897695,376065
24.058511096429918,376066
24.00300824081544,376067
24.076576476658214,376068
24.380382383829783,376069
24.758016440936863,376070
25.0714330794825,376071
25.38722483469001,376072
25.402074380685754,376073
25.258638609998656,376074
25.094684069776786,376075
24.428927325455135,376076
24.37687970382182,376077
24.420474947133957,376078
24.483806465573977,376079
24.316803985461384,376080
24.227204793221617,376081
24.11130093569845,376082
23.934921971836182,376083
23.754694772551645,376084
23.47416294410734,376085
23.230341045189146,376086
22.98015588929172,376087
22.82559083489997,376088
22.904925924334833,376089
23.35462366884304,376090
23.356581065176663,376091
23.351588998025164,376092
23.222530720997405,376093
22.8830620136995,376094
22.15315404655533,376095
21.317861113340363,376096
20.63798207350421,376097
19.924680506490187,376098
19.46034367103441,376099
27.907545790611508,376100
27.647258097250614,376101
27.445931971377785,376102
27.41834736288127,376103
27.434886200145826,376104
27.52224282548363,376105
27.2933160625458,376106
26.942216201121376,376107
26.66896920315343,376108
26.637604822850278,376109
26.65927897034794,376110
26.74889294027364,376111
26.36974292049008,376112
26.13435663451926,376113
26.053672907708087,376114
25.962182142652274,376115
25.6218592788962,376116
25.217646143358266,376117
24.805682831167623,376118
24.237110370151882,376119
24.162269533075857,376120
24.33824003350791,376121
24.891289682034042,376122
24.681313422204816,376123
24.174919853100317,376124
23.90720602377455,376125
24.049357166933365,376126
24.131221796272527,376127
24.05935795643412,376128
24.113150513937146,376129
24.43911920336631,376130
24.84344280703171,376131
25.152871694081647,376132
25.471192237860897,376133
25.508934201925243,376134
25.360031221534026,376135
25.28098326534765,376136
24.578341415874785,376137
24.471626813799002,376138
24.486133784826887,376139
24.563920369463716,376140
24.38766701750092,376141
24.278471433631644,376142
24.125190002200693,376143
23.915639974599614,376144
23.726669179199764,376145
23.451912773069502,376146
23.203932107992443,376147
22.975874944996313,376148
22.84121281520825,376149
22.975190434865475,376150
23.552500375061424,376151
23.527228305523096,376152
23.611424415207505,376153
23.535055289785262,376154
23.262045714834706,376155
22.589272995881537,376156
21.86552633440575,376157
21.266928090952838,376158
20.639443135117432,376159
20.22959913056359,376160
27.80349359035793,376161
27.563346661525323,376162
27.363317190188504,376163
27.358219060966952,376164
27.37123693798813,376165
27.571735656854898,376166
27.341849496287722,376167
26.992340096170153,376168
26.73280012345737,376169
26.69942324112776,376170
26.706764973524475,376171
26.806879716809966,376172
26.445860180320476,376173
26.205073047628364,376174
26.127849075226347,376175
26.033257972396747,376176
25.661106500680766,376177
25.229500388457527,376178
24.798293177569867,376179
24.22727680375317,376180
24.137384299707684,376181
24.312317744774454,376182
24.94040010674047,376183
24.725188396290875,376184
24.231401987073767,376185
23.945583422263624,376186
24.05903626061826,376187
24.147147788756463,376188
24.074113564411356,376189
24.11494202938525,376190
24.45854858759114,376191
24.869771103777296,376192
25.189899203107448,376193
25.51955977421564,376194
25.57335510408828,376195
25.42627436375193,376196
25.39304801184067,376197
24.68331615357099,376198
24.57072074427024,376199
24.581786320620807,376200
24.65764467227379,376201
24.474170309679145,376202
24.35385843218114,376203
24.182871248139378,376204
23.96851283789686,376205
23.78345467846566,376206
23.503700884216208,376207
23.24747681287992,376208
23.02191861511468,376209
22.882401884659203,376210
23.039660981986636,376211
23.640382996785146,376212
23.706596428140948,376213
23.809624947048793,376214
23.73406178934885,376215
23.449830501143747,376216
22.82468705842785,376217
22.13148986090215,376218
21.57047356885282,376219
20.971550501440433,376220
20.58147600763888,376221
27.678735464509174,376222
27.468977378883338,376223
27.340372611134704,376224
27.3796719155134,376225
27.369411236973875,376226
27.460255859313243,376227
27.180172518950293,376228
26.785404364443565,376229
26.58096323245825,376230
26.56721556092755,376231
26.549882800661315,376232
26.664549338784962,376233
26.49080097573966,376234
26.380916673904935,376235
26.381455123464583,376236
26.28881699330672,376237
25.82106861967717,376238
25.322615353633978,376239
24.86566877538234,376240
24.340531844059313,376241
24.281354272437234,376242
24.4884374093514,376243
25.15495399932259,376244
24.912339352524164,376245
24.514099006311064,376246
24.208052688982985,376247
24.12921908291217,376248
24.133919758215484,376249
24.01705630948554,376250
24.07742488822624,376251
24.44036086932469,376252
24.856745516534723,376253
25.182266688492753,376254
25.50396424009868,376255
25.574365049912938,376256
25.434289861011926,376257
25.50946505116,376258
24.823082880318307,376259
24.614822925364066,376260
24.596140408560835,376261
24.637186441349808,376262
24.394179339769295,376263
24.21674366661446,376264
23.995478702433502,376265
23.751718011631137,376266
23.57120052811291,376267
23.27947834556626,376268
23.00286145314238,376269
22.798853632837762,376270
22.683954275231436,376271
22.859826696487804,376272
23.51832768686417,376273
23.73548870423639,376274
23.91140891920344,376275
23.955449087039234,376276
23.84615408963619,376277
23.345347404940924,376278
22.79610948399335,376279
22.350538928828005,376280
21.837528553834268,376281
21.48315440107547,376282
27.799783217890127,376283
27.618157138286087,376284
27.481851708992423,376285
27.542184642508445,376286
27.517161494383547,376287
27.44012058793082,376288
27.136532642293492,376289
26.700245142441236,376290
26.510767149577667,376291
26.50171906890265,376292
26.485144694551913,376293
26.587238120354094,376294
26.4138899441324,376295
26.340688798577055,376296
26.350547581451167,376297
26.24062457663715,376298
25.77300124698879,376299
25.242801204930828,376300
24.80355628801646,376301
24.28889327001621,376302
24.26423343192792,376303
24.5036762816447,376304
25.250738166661804,376305
25.012094352861347,376306
24.649756903553676,376307
24.372675346956967,376308
24.296784430494178,376309
24.297378363490786,376310
24.17103932026912,376311
24.22583229448564,376312
24.603658198591198,376313
25.017642358421135,376314
25.336082487258558,376315
25.64514128685144,376316
25.705717288581113,376317
25.565298053496807,376318
25.7174261890778,376319
25.026053753353334,376320
24.787584980304196,376321
24.76199852277419,376322
24.788637051846216,376323
24.530356441624406,376324
24.339050081117893,376325
24.109271509189796,376326
23.852435974301642,376327
23.672792191331645,376328
23.37812298707979,376329
23.1030085663631,376330
22.892966109567585,376331
22.77794350741012,376332
22.94981847148955,376333
23.682928312690784,376334
23.898461414577568,376335
24.130219179440196,376336
24.17701332467069,376337
24.11656808214356,376338
23.699918858664773,376339
23.186693401932388,376340
22.7807782574568,376341
22.288826876579613,376342
21.9605753206317,376343
22.670695234106404,376344
22.482504201741833,376345
22.316708239715595,376346
22.147319637439125,376347
22.01847248187953,376348
21.596001654805125,376349
21.327156229827022,376350
21.054608258264402,376351
20.863388168186418,376352
20.89893955550678,376353
20.923011140685652,376354
20.93468203633453,376355
20.51174335733844,376356
20.284330549889397,376357
20.266460263794475,376358
20.172153305157245,376359
20.03566518193474,376360
19.85593778583416,376361
19.620281815875146,376362
19.329928150447092,376363
19.335287826945688,376364
19.353610334266243,376365
18.940236450762384,376366
18.708936638464778,376367
18.35273907275596,376368
18.31716280073285,376369
18.695606803857856,376370
18.992872518104793,376371
19.03226515822325,376372
19.234749885372544,376373
19.468190884351046,376374
19.79852311101434,376375
20.07347293764387,376376
20.24040614646867,376377
20.171126377618897,376378
20.134418213756295,376379
19.866455895449935,376380
19.421439510700363,376381
19.448286866973206,376382
19.56708137175814,376383
19.593063684083575,376384
19.458028191475968,376385
19.392315992169067,376386
19.288401976605282,376387
19.170300483517526,376388
19.048107703750862,376389
18.79261438508565,376390
18.596810080659566,376391
18.402569743976766,376392
18.29154724471161,376393
18.428583472922007,376394
18.830949053617,376395
18.970203765501964,376396
18.94495486726513,376397
18.765050749363105,376398
18.322213467643003,376399
17.571709969698453,376400
16.752250564168392,376401
15.996741924131513,376402
15.172037116224459,376403
14.619281146595577,376404
24.835159399410106,376405
24.571004459810208,376406
24.332870281139165,376407
24.122032352173264,376408
24.006363083969774,376409
23.582890071564933,376410
23.281881903730813,376411
22.926120028235893,376412
22.62600068612094,376413
22.598140896272277,376414
22.64641689236619,376415
22.69619290585567,376416
22.308360477964232,376417
22.02420868557947,376418
22.03487727898986,376419
21.97407613738461,376420
21.840289727530102,376421
21.708715544074693,376422
21.46527190062897,376423
21.11479718685512,376424
21.141123526337843,376425
21.2324686357006,376426
20.83780397701424,376427
20.634052850838305,376428
20.197100988750083,376429
20.1018551555349,376430
20.408022426641537,376431
20.72166891166358,376432
20.732059820197563,376433
20.881497532556967,376434
21.132681299612,376435
21.434967897438728,376436
21.71447117186395,376437
21.913869797570584,376438
21.84534205669636,376439
21.765078309436042,376440
21.450312925440585,376441
20.955439101340044,376442
20.973569183769403,376443
21.070510467327253,376444
21.089753353897315,376445
20.931237842761448,376446
20.848855924320908,376447
20.78344067262967,376448
20.663140770398332,376449
20.515807365492005,376450
20.228130687626148,376451
20.000344433299567,376452
19.76889626845964,376453
19.665483765148455,376454
19.787584720484467,376455
20.15892541312904,376456
20.204687680033107,376457
20.14513800528326,376458
19.99082228710923,376459
19.5738691030528,376460
18.82457925256964,376461
17.98063412859942,376462
17.226340884062665,376463
16.431779732562486,376464
15.912606982149807,376465
27.680733777851906,376466
27.396825427323,376467
27.134177173191734,376468
26.935722521751096,376469
26.831387332292557,376470
26.49442602953505,376471
26.200046910409704,376472
25.830995968485805,376473
25.500558819536465,376474
25.445370064811247,376475
25.496636217128714,376476
25.5239282097402,376477
25.117659238787834,376478
24.88811129784038,376479
24.88425080152893,376480
24.824634982970508,376481
24.67021389978438,376482
24.498014296129,376483
24.221448846953365,376484
23.827091195499086,376485
23.83998030516024,376486
23.936577386208832,376487
23.70274904271087,376488
23.509467693341286,376489
23.026586629381576,376490
22.935714430023232,376491
23.237268432313698,376492
23.499447373754187,376493
23.49609663309122,376494
23.61830324762289,376495
23.871665768241343,376496
24.18590006473135,376497
24.477966199696617,376498
24.714636205885164,376499
24.655721817819636,376500
24.557298157603185,376501
24.188141521567097,376502
23.65784388030897,376503
23.675165805153433,376504
23.760315540579164,376505
23.78201877650185,376506
23.61690725340794,376507
23.534526793141843,376508
23.480768699845278,376509
23.352501588071487,376510
23.190269882275096,376511
22.89221021431166,376512
22.655531548676652,376513
22.412910070105433,376514
22.282157125161813,376515
22.383650218075687,376516
22.732147959439885,376517
22.587582815381964,376518
22.52357530234242,376519
22.355044642132277,376520
21.955099688220656,376521
21.210956016576134,376522
20.369257994745524,376523
19.629253153486825,376524
18.8692540628398,376525
18.37312676356583,376526
28.25955920007101,376527
27.9818342698603,376528
27.728576067327676,376529
27.586381128619365,376530
27.53018854166207,376531
27.29947626959374,376532
27.04366835804734,376533
26.673405077008937,376534
26.327118440149757,376535
26.250453092291394,376536
26.301277491036508,376537
26.248563427223676,376538
25.744999973072623,376539
25.504819829288937,376540
25.476395841284603,376541
25.402869729671604,376542
25.16642304053873,376543
24.905522980645024,376544
24.548944672786995,376545
24.0604187343845,376546
23.99932688089702,376547
24.128387346037105,376548
24.102245224760516,376549
23.908847061352347,376550
23.38442042315472,376551
23.330099578405814,376552
23.676302074548303,376553
23.889877634969245,376554
23.875700474413634,376555
23.99013823511205,376556
24.293539157366006,376557
24.655454887989492,376558
24.987678419198676,376559
25.29872515873896,376560
25.28799033494411,376561
25.159591258009716,376562
24.70183908100831,376563
24.091814046423593,376564
24.107792103965906,376565
24.168748596764566,376566
24.21088635919191,376567
24.04349854317639,376568
23.946858681189678,376569
23.889848177869283,376570
23.757017381334883,376571
23.590426450390545,376572
23.292156193534254,376573
23.043509474433073,376574
22.775798768467304,376575
22.62685026722176,376576
22.717771588930724,376577
23.07140915586823,376578
22.801670261732614,376579
22.7530784138679,376580
22.58001466307588,376581
22.203043669001193,376582
21.46742633875273,376583
20.579278447259274,376584
19.87217618423875,376585
19.115103796590148,376586
18.639032313901108,376587
26.628243024793818,376588
26.308515162836056,376589
26.057011615657707,376590
25.96452034636738,376591
25.955431039686946,376592
25.863356354350387,376593
25.653771130345053,376594
25.301333062640147,376595
24.94420572764818,376596
24.85306869214655,376597
24.88386136507792,376598
24.810315808289644,376599
24.292551945242472,376600
23.990057902894563,376601
23.94053079116568,376602
23.878926608980265,376603
23.596276670674378,376604
23.29858798221753,376605
22.899834520167182,376606
22.32270535647281,376607
22.217107331888982,376608
22.367280777957866,376609
22.755024014532424,376610
22.57328452487816,376611
22.024175030827074,376612
21.955205607310674,376613
22.296086391843424,376614
22.514194880754303,376615
22.490841468901188,376616
22.594376101949493,376617
22.93923287925105,376618
23.335600240028676,376619
23.698405595317325,376620
24.070984246238915,376621
24.113307985169737,376622
23.96248604780735,376623
23.66447060194904,376624
22.999509091095206,376625
23.021503789184848,376626
23.066438876836436,376627
23.11744149615611,376628
22.942790825475974,376629
22.83097793679271,376630
22.74866895167026,376631
22.599125284839708,376632
22.415789967825365,376633
22.124530362692266,376634
21.874604011780903,376635
21.595315424671295,376636
21.421980477332575,376637
21.48429522841233,376638
21.893923779000637,376639
21.671712174538126,376640
21.625309945230818,376641
21.421555439281352,376642
21.05445168116764,376643
20.336056129584012,376644
19.429660470656767,376645
18.738442311987814,376646
18.030001569060822,376647
17.545860594533707,376648
26.794523627702752,376649
26.50481015916365,376650
26.29048266957747,376651
26.227221304775828,376652
26.202949267168005,376653
26.19902043272546,376654
25.972330502538142,376655
25.609347974080976,376656
25.283740676478843,376657
25.197403184328202,376658
25.227138174937814,376659
25.275248181387724,376660
24.8437944484549,376661
24.511314928162385,376662
24.459038195281707,376663
24.343051808518155,376664
24.00756342462781,376665
23.66565310629845,376666
23.266907463905497,376667
22.698226011238486,376668
22.59362756625415,376669
22.758466519243868,376670
23.335144842767768,376671
23.117836239322948,376672
22.565309803032257,376673
22.359211979519234,376674
22.582447777118333,376675
22.77735803660599,376676
22.740812347427916,376677
22.83684245416925,376678
23.186944829043032,376679
23.59549643399009,376680
23.966797472815635,376681
24.341914937778704,376682
24.393708901514735,376683
24.25638144785404,376684
24.01552974405198,376685
23.330973126141167,376686
23.31752389793949,376687
23.36841588683704,376688
23.435715743947004,376689
23.259378711808022,376690
23.14379951425544,376691
23.048985851005774,376692
22.89960649994596,376693
22.726673648700668,376694
22.4232675712658,376695
22.15028689107018,376696
21.901361757363603,376697
21.746361241905603,376698
21.86700199267326,376699
22.341248667562496,376700
22.147075720244224,376701
22.13968564205858,376702
21.983622663070648,376703
21.61368433657119,376704
20.86339747102096,376705
20.0429948513372,376706
19.394940729276836,376707
18.71594797182513,376708
18.24305916670155,376709
27.664485264531105,376710
27.409921841664314,376711
27.22837066798909,376712
27.213840852308866,376713
27.19569234354094,376714
27.177576099113217,376715
26.95544272135968,376716
26.589188287117807,376717
26.295464644028016,376718
26.214913913960636,376719
26.20758760487236,376720
26.278993268153357,376721
25.904396440192052,376722
25.63627503238127,376723
25.573243927116092,376724
25.4295108095508,376725
24.992259963833362,376726
24.550357147087063,376727
24.101276392789444,376728
23.496113881088174,376729
23.36723856416421,376730
23.541654594461193,376731
24.151214652805546,376732
23.90624647788129,376733
23.37085890991721,376734
23.105256920807435,376735
23.22816604935822,376736
23.35105526147008,376737
23.284299071452256,376738
23.40528419874783,376739
23.78426697586444,376740
24.22306558727635,376741
24.62025086840654,376742
25.03685467364901,376743
25.147438976949616,376744
25.010792109778464,376745
24.921470649370836,376746
24.1913228080574,376747
24.136236938803194,376748
24.17715971200622,376749
24.249920256264208,376750
24.053107338956316,376751
23.915585692529696,376752
23.753829709047736,376753
23.582649901161624,376754
23.414129385274776,376755
23.1018588497871,376756
22.808152221467708,376757
22.556638080271995,376758
22.382067683645907,376759
22.518829256712074,376760
23.081825196624358,376761
23.013621445759032,376762
23.064455397011137,376763
22.921410480734153,376764
22.606206246565236,376765
21.91416857877509,376766
21.173401323785647,376767
20.584492708920134,376768
19.91639822892211,376769
19.457732299916138,376770
28.16520294415331,376771
27.929095058018795,376772
27.77716249581701,376773
27.78765621226468,376774
27.775406025143155,376775
27.690241444851253,376776
27.444695727866662,376777
27.052124840492272,376778
26.776962816755685,376779
26.703289804042278,376780
26.68397972931742,376781
26.779369978819044,376782
26.455804096725494,376783
26.2883204268122,376784
26.236596628015803,376785
26.0762857045179,376786
25.593317713946753,376787
25.106535356597373,376788
24.638279644171483,376789
24.030436059248444,376790
23.89102441070207,376791
24.084524471422576,376792
24.6678826280736,376793
24.4118875774724,376794
23.897254291004064,376795
23.585533645161455,376796
23.633662965924508,376797
23.661901445706498,376798
23.569094435178172,376799
23.66279240305149,376800
24.02872330498313,376801
24.469344427195978,376802
24.87387205822852,376803
25.29168356706492,376804
25.41442351805132,376805
25.28152963486403,376806
25.33287622897947,376807
24.5938378399908,376808
24.495387015103148,376809
24.532798787651025,376810
24.59989905536205,376811
24.386560335717093,376812
24.227642876002438,376813
24.039820480224826,376814
23.87908398812813,376815
23.717361173039073,376816
23.399208729473273,376817
23.092498266699568,376818
22.847741236895846,376819
22.65384525767958,376820
22.780992257610556,376821
23.368793550340612,376822
23.41123436271022,376823
23.484572926339766,376824
23.36986276190057,376825
23.113713387592313,376826
22.480690277258134,376827
21.78564650806204,376828
21.228252601786817,376829
20.579672808286414,376830
20.11007928411803,376831
27.926454201333954,376832
27.74314546036291,376833
27.63422183983159,376834
27.67911008320796,376835
27.638257986509828,376836
27.48168019587559,376837
27.162234559825617,376838
26.732137028308873,376839
26.496283844506465,376840
26.443332725315653,376841
26.377974925090836,376842
26.48801901753759,376843
26.283914714055726,376844
26.192829365109766,376845
26.198597386309068,376846
26.016715090022736,376847
25.485661325732117,376848
24.946475860953218,376849
24.458562194498953,376850
23.883014374511475,376851
23.801123797726593,376852
23.99599026328552,376853
24.546131501255473,376854
24.269493841591427,376855
23.864850329388407,376856
23.5152335345298,376857
23.442361174683462,376858
23.424775307133416,376859
23.28881147745304,376860
23.363142839554378,376861
23.748005791475805,376862
24.172670216245493,376863
24.554857844659267,376864
24.93950403608916,376865
25.046743441714014,376866
24.9217402031761,376867
24.87563496813183,376868
24.145397183201545,376869
23.94852690013382,376870
23.975275182857764,376871
24.010289918361458,376872
23.745822611194242,376873
23.55430546496385,376874
23.33336946584279,376875
23.126217893341614,376876
22.971229665767254,376877
22.65607095087917,376878
22.350291302658952,376879
22.099944443034964,376880
21.909830774809606,376881
22.04352346657458,376882
22.744203686988833,376883
22.9107575165703,376884
23.03827464843438,376885
22.94113021516295,376886
22.77942905903084,376887
22.277514437975796,376888
21.677429311408638,376889
21.19032876455649,376890
20.591162689062703,376891
20.137544042966578,376892
27.751433467716925,376893
27.579310597678244,376894
27.482747633096228,376895
27.5187825154365,376896
27.473945662207058,376897
27.24196640440956,376898
26.88736041236911,376899
26.44100557825064,376900
26.22734710074633,376901
26.176013066440994,376902
26.150282990436764,376903
26.23333263953337,376904
26.07706792900219,376905
26.020955780581183,376906
26.05110325144482,376907
25.869992687820876,376908
25.292932957252926,376909
24.70862001807297,376910
24.189633297907818,376911
23.617569517369198,376912
23.54712924243063,376913
23.740447944577703,376914
24.03682156283292,376915
23.752988628944927,376916
23.35400855035411,376917
22.98477923666313,376918
22.839716199092962,376919
22.801677288841468,376920
22.61315548843197,376921
22.68538806042298,376922
23.098223748160745,376923
23.53786427426533,376924
23.927194499060622,376925
24.312902423778603,376926
24.432426324604744,376927
24.3184900401789,376928
24.319466489045006,376929
23.5656363274255,376930
23.29422858522632,376931
23.31690635844239,376932
23.331054951824534,376933
23.041313150772645,376934
22.827223639211255,376935
22.580696353190074,376936
22.332505791470894,376937
22.16309861787287,376938
21.831661073215027,376939
21.503153269383404,376940
21.260688630403042,376941
21.088187867755586,376942
21.215686013231714,376943
22.004412966126175,376944
22.25455242201827,376945
22.422103308496915,376946
22.420040353189393,376947
22.280302504002986,376948
21.82773652495075,376949
21.252159563101095,376950
20.796590970678874,376951
20.21863092957571,376952
19.785443707592503,376953
27.653504451811603,376954
27.505511356249585,376955
27.414414615860004,376956
27.372619901529518,376957
27.32824059203479,376958
27.00488863319414,376959
26.637249768112866,376960
26.247703087189375,376961
26.03912720012977,376962
26.007785684056707,376963
25.970816222035864,376964
26.083988380383655,376965
25.97876921231252,376966
25.959512655904447,376967
26.011568210014648,376968
25.819763708303924,376969
25.26966877054167,376970
24.75490116554294,376971
24.23714790980081,376972
23.690868474230093,376973
23.64673452177761,376974
23.818712062580342,376975
23.836923096022826,376976
23.57029594627991,376977
23.181002770137972,376978
22.796477962314896,376979
22.628138356607025,376980
22.53866258504965,376981
22.320298013017876,376982
22.37602837334181,376983
22.729654873829304,376984
23.133885691268215,376985
23.479061109422087,376986
23.824025471428506,376987
23.915825700252,376988
23.81718669346042,376989
23.673022009200864,376990
22.940274860749035,376991
22.643335613669315,376992
22.65243630627423,376993
22.62752658664179,376994
22.328267765924302,376995
22.117438817505974,376996
21.88662859248072,376997
21.654145817776126,376998
21.500861251198607,376999
21.190150290715543,377000
20.88558240716651,377001
20.63417637387162,377002
